U in s1,Po  in s1,In  in s1,Re  in s1,group,decisions,goals
0.0009314412831193054,0.09535205086259352,1.0,1.0000000000000007,40,"[0.00013058 0.0001     0.0001     0.0001     0.0001     0.00017913
 0.00011649 0.0001     0.0001     0.0001     0.0001     0.00013224
 0.0001     0.0001     0.0001691  0.0001     0.0001     0.0001
 0.0001     0.00018122 0.0001     0.0001     0.00012693 0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.00012577 0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.00010027 0.0001     0.0001     0.00014111 0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.00013005 0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.00013227 0.0001     0.00015307
 0.0001     0.0001     0.0001     0.0001     0.0001     0.00016844
 0.0001     0.0001     0.0001     0.0001     0.00016791 0.0001
 0.00015059 0.0001     0.0001     0.0001    ]",[[-2.114757  4.       -0.79     -4.752   ]]
0.7415545009524435,5.729593108179631,0.48484848484848486,0.05030000000000004,41,"[0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.03403348 0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.03799214 0.1        0.1        0.1        0.1
 0.00019756 0.1        0.1        0.01808087 0.1        0.1
 0.1        0.1        0.06819121 0.1        0.1        0.1
 0.1        0.09035216 0.1        0.1        0.1        0.00019756
 0.00019756 0.05544166 0.1        0.00019756 0.05440737 0.00019756
 0.01596318 0.1        0.00019756 0.05503009 0.08942233 0.1
 0.09992415 0.09158288 0.09096939 0.1        0.06582491 0.04823318
 0.1        0.01659324 0.1        0.1        0.1        0.0167936
 0.00019756 0.03670286 0.1        0.1        0.07150891 0.1
 0.1        0.04438472 0.00019756 0.03088684 0.1        0.00019756
 0.1        0.00019756 0.08150249 0.1        0.1        0.00019756
 0.09884399 0.00019756 0.04989324 0.0463067  0.04423956 0.1
 0.00019756 0.1        0.07918509 0.1        0.00019756 0.1
 0.00019756 0.1        0.1        0.00019756]",[[-1.2690542  2.        -0.91      -0.784    ]]
0.17443613836218627,0.3095057444166258,0.98989898989899,1.0000000000000007,42,"[0.02873938 0.0287139  0.02873938 0.02869626 0.02880678 0.02880678
 0.02880678 0.02869626 0.02873938 0.02880509 0.01310897 0.02875457
 0.02880678 0.02328236 0.02572987 0.02873938 0.02869626 0.01224813
 0.00318138 0.01515222 0.01602531 0.01183572 0.01716488 0.01707105
 0.02870538 0.02413604 0.02412142 0.01037745 0.00804529 0.00733741
 0.00866023 0.00807077 0.00796624 0.01770269 0.02845917 0.01685462
 0.00951961 0.00797789 0.00443362 0.02606406 0.00796221 0.01786443
 0.00332445 0.00908049 0.00710277 0.00747177 0.00257619 0.01801428
 0.0001674  0.00796025 0.00440203 0.00020358 0.00449794 0.0027985
 0.00796481 0.00201324 0.00012548 0.0053374  0.00897074 0.0001
 0.00013261 0.00796025 0.01396418 0.0057582  0.00261404 0.01115391
 0.00579269 0.0001     0.00309586 0.00465173 0.00694854 0.00014678
 0.0001     0.0001199  0.0001     0.01884439 0.00011778 0.006282
 0.0001     0.0001     0.01431411 0.01061898 0.00881611 0.00298086
 0.00482224 0.0002089  0.0111529  0.00014532 0.00881377 0.01071665
 0.0001     0.00572843 0.00688258 0.00019288 0.00013952 0.00510424
 0.00011764 0.00021052 0.0001     0.0001    ]",[[-0.4233514 -4.        -0.67      -1.28     ]]
0.5922666186189458,5.4947335342553965,0.5555555555555556,0.0570000000000001,43,"[0.09846407 0.09764682 0.09833736 0.0994375  0.0974437  0.09793653
 0.09945775 0.09878165 0.09753951 0.01177802 0.09847901 0.09867754
 0.03550009 0.0982126  0.09876584 0.09883772 0.08773265 0.09676349
 0.09797915 0.09755674 0.0981201  0.03595888 0.00195303 0.00255365
 0.09251546 0.01331515 0.02993086 0.0396687  0.09694551 0.03638563
 0.05540058 0.00113379 0.09846266 0.00061164 0.09849877 0.0017606
 0.00112354 0.00211179 0.00101728 0.00107664 0.09710177 0.09636123
 0.00124894 0.00175104 0.02111391 0.00280981 0.00196816 0.0814066
 0.00201275 0.06789414 0.02934608 0.04014287 0.00086059 0.00095829
 0.00167537 0.09721023 0.08713216 0.00636942 0.00267445 0.04134186
 0.00193086 0.09003962 0.00197959 0.00254154 0.00051141 0.01066391
 0.01280153 0.00170853 0.00117878 0.00167425 0.05636071 0.00071345
 0.08820606 0.00108581 0.04277899 0.00131181 0.00085402 0.09771548
 0.00192476 0.00712659 0.00082962 0.00108354 0.00171541 0.00165494
 0.09773739 0.00170818 0.00176266 0.02137949 0.0746105  0.00185889
 0.00174182 0.00232803 0.00178065 0.09702773 0.0009318  0.00187151
 0.00015072 0.05508103 0.03710145 0.00118469]",[[-4.6518654 14.        -0.85      -3.76     ]]
0.7996727300915816,5.741909761489362,0.7070707070707071,0.05060000000000005,44,"[0.1        0.1        0.09975452 0.1        0.09996456 0.09958847
 0.09940256 0.1        0.09991676 0.0999458  0.09986764 0.09987911
 0.09984465 0.1        0.09960735 0.09973608 0.1        0.01277633
 0.09935126 0.09956897 0.09983014 0.09959311 0.09938436 0.09998647
 0.1        0.09978422 0.09937293 0.09989571 0.05315071 0.09990935
 0.0999299  0.09986976 0.1        0.09990836 0.08666488 0.09995399
 0.09674779 0.09942791 0.09984383 0.0997668  0.0012623  0.08973312
 0.09931936 0.09982604 0.0998234  0.09955153 0.09963489 0.08529096
 0.09986794 0.09995914 0.09950501 0.09974602 0.0998542  0.0998964
 0.00050995 0.09989369 0.09958041 0.02220082 0.0997827  0.09976161
 0.099914   0.09958462 0.02033134 0.09971445 0.02141787 0.00828026
 0.05094947 0.09959423 0.09974326 0.09991569 0.09961793 0.1
 0.09971577 0.09950028 0.00116732 0.08343068 0.09957982 0.0996638
 0.0996493  0.09995723 0.0996218  0.00413089 0.00064312 0.064072
 0.0011783  0.09938601 0.09975724 0.04359085 0.0031943  0.04312168
 0.09993502 0.09995969 0.09964017 0.03461114 0.1        0.05805868
 0.09932386 0.08699918 0.1        0.09938735]",[[-5.4975682  8.        -0.73      -3.264    ]]
0.7969538083121256,5.729996098994734,0.6666666666666666,0.05390000000000007,45,"[0.09913035 0.09912176 0.09875958 0.0986931  0.09874137 0.0998195
 0.09949594 0.0996675  0.09842916 0.09949749 0.09964829 0.09940153
 0.09893915 0.09819566 0.09914938 0.09906296 0.09872996 0.09931394
 0.0994605  0.09904522 0.09963765 0.09296303 0.09911435 0.09900598
 0.09938293 0.09907658 0.09840285 0.07790362 0.09900354 0.09919178
 0.09855076 0.09869709 0.00492801 0.09809326 0.06264751 0.09839054
 0.09915561 0.09774787 0.09831048 0.09858523 0.09902824 0.0846782
 0.09851917 0.09786497 0.0121025  0.09873452 0.00466683 0.0620444
 0.07056097 0.09932749 0.07428215 0.00469314 0.09930715 0.09903499
 0.08265092 0.09869211 0.09846603 0.01669631 0.09841275 0.09879831
 0.09923513 0.09884269 0.00416735 0.09962826 0.09816458 0.07078212
 0.0988175  0.08915569 0.07559315 0.09756247 0.00617975 0.09939673
 0.0987401  0.09950472 0.02120742 0.00419271 0.09951256 0.06705242
 0.09981218 0.09845945 0.09856459 0.09931395 0.0979849  0.09802877
 0.03756039 0.09935315 0.00346417 0.09883851 0.09807408 0.09916981
 0.09874265 0.09927544 0.09858147 0.09863023 0.0992924  0.09837668
 0.09880892 0.00433855 0.09547374 0.0997945 ]",[[-7.1889738 12.        -0.55      -2.768    ]]
0.6972938295537785,5.6377116116026205,0.47474747474747475,0.050800000000000047,46,"[0.09999648 0.0998956  0.09991309 0.09980868 0.09992012 0.09996718
 0.1        0.09991241 0.09999648 0.09998593 0.09999648 0.09992012
 0.09998593 0.09980849 0.06844658 0.04184418 0.09990605 0.09990957
 0.1        0.09998945 0.09990605 0.09991309 0.03965882 0.09980868
 0.09999648 0.08793297 0.09980868 0.00029503 0.09990957 0.09990605
 0.09991309 0.00037165 0.00030548 0.06929597 0.00030548 0.09989189
 0.00033048 0.08508454 0.06181985 0.09990957 0.04900667 0.04120999
 0.00039239 0.00029845 0.09990605 0.05533975 0.09981933 0.00031581
 0.0526354  0.00037832 0.09315806 0.09999648 0.04370384 0.00019756
 0.04729623 0.1        0.09999296 0.03332929 0.00542584 0.04424303
 0.00029845 0.00027744 0.00029151 0.00853548 0.00028447 0.02673485
 0.09980868 0.09998939 0.09998945 0.00029845 0.00020108 0.000309
 0.04232859 0.00038536 0.00021359 0.09999297 0.0559208  0.00038339
 0.00029503 0.01759962 0.00039239 0.00036425 0.00037129 0.06961378
 0.03498487 0.00030196 0.00031052 0.000309   0.00040744 0.00041238
 0.08754439 0.00029845 0.00020108 0.02427976 0.00037419 0.09998593
 0.04835639 0.08637704 0.03791557 0.00844384]",[[-3.8061626 10.        -0.97      -4.256    ]]
0.6225909562342004,5.533928524173717,0.42424242424242425,0.052300000000000055,47,"[0.0991307  0.09953242 0.09928574 0.09962309 0.09916997 0.09879388
 0.09760981 0.09923087 0.09875754 0.09822087 0.09861516 0.09875428
 0.0977593  0.00261013 0.0986931  0.09875893 0.09944532 0.05455794
 0.0981281  0.09828891 0.09049167 0.09880672 0.00108439 0.0026502
 0.01282707 0.04880364 0.08325258 0.06561334 0.00142041 0.09840139
 0.00184227 0.0553399  0.00104967 0.02739263 0.09908836 0.04551886
 0.00189943 0.09239063 0.00103379 0.00124951 0.02595976 0.00210338
 0.04484475 0.07357232 0.0943648  0.01331098 0.09817448 0.00156021
 0.09790918 0.0026126  0.00074253 0.0014242  0.03111146 0.01250107
 0.00305319 0.09819541 0.00166538 0.00155078 0.00113372 0.00142408
 0.09719493 0.00215104 0.0987664  0.0009023  0.00056027 0.04370099
 0.09787054 0.09748513 0.06133947 0.00119092 0.00138539 0.09803427
 0.09834196 0.00082566 0.00331302 0.00257877 0.07128735 0.04712728
 0.0007445  0.09796717 0.04988763 0.07670391 0.00191014 0.00116276
 0.00113738 0.002404   0.0019307  0.05629297 0.00133107 0.00144494
 0.00982371 0.04695356 0.09825047 0.00143797 0.03952722 0.00559031
 0.0096055  0.00103425 0.0980384  0.00099128]",[[-2.9604598  0.        -0.61      -1.776    ]]
0.7952068674545799,5.745826803644148,0.6666666666666666,0.052000000000000046,48,"[0.09922117 0.0993234  0.09985464 0.09914839 0.09979482 0.09937736
 0.09909183 0.09933212 0.09941833 0.09930278 0.09726078 0.09914146
 0.09829312 0.09962287 0.09859123 0.09895478 0.09953125 0.09919769
 0.09943034 0.09930421 0.09913126 0.02795211 0.09844972 0.09973747
 0.09931089 0.09890777 0.09857019 0.09874379 0.09960594 0.09869804
 0.09856951 0.09955063 0.02301383 0.09844693 0.09888758 0.09893308
 0.09931798 0.09923345 0.0991553  0.09938135 0.09912591 0.0988798
 0.09899684 0.09818307 0.09799378 0.09877313 0.09917843 0.09930004
 0.09839486 0.09860734 0.09220555 0.03908837 0.09895715 0.09955053
 0.00438368 0.00312589 0.05342153 0.09921907 0.05256069 0.00370458
 0.00382424 0.04942521 0.09887764 0.0853126  0.03315717 0.09900751
 0.00253075 0.00400272 0.00382981 0.0985751  0.09916433 0.09809048
 0.00418331 0.09885994 0.09913845 0.09898856 0.09837613 0.08808966
 0.09791347 0.06395843 0.09845716 0.09853067 0.08141176 0.01879965
 0.0569593  0.09810356 0.0425513  0.09862283 0.09911198 0.09830927
 0.03315745 0.07808623 0.07017576 0.09938045 0.01717003 0.09775353
 0.00328185 0.0991423  0.09912194 0.09836141]",[[-8.0346766  6.        -0.49      -2.272    ]]
0.7001651935508303,5.65075420117434,0.5353535353535354,0.05180000000000005,49,"[0.09948798 0.09912655 0.09921313 0.09912219 0.09941365 0.0980577
 0.09893925 0.09859193 0.09894987 0.09885684 0.09936003 0.09910348
 0.09894867 0.09782441 0.09900677 0.09781677 0.04863793 0.098655
 0.09854418 0.09874304 0.09952979 0.09869234 0.09780967 0.09881652
 0.07010177 0.09828815 0.06071288 0.0272842  0.08413679 0.09827116
 0.09794002 0.09916144 0.00273012 0.09877211 0.00350358 0.09853525
 0.03711178 0.04588302 0.08339253 0.00283586 0.09868408 0.09909109
 0.00302981 0.00192456 0.00235458 0.01256951 0.01704563 0.01248901
 0.03001192 0.0021966  0.03817255 0.00949778 0.01476754 0.04182076
 0.03503843 0.04971691 0.0499405  0.0983033  0.0021595  0.09858825
 0.00119925 0.09977178 0.00113658 0.00271818 0.00113026 0.00114312
 0.02167212 0.00241669 0.06018014 0.00178187 0.09755473 0.00172834
 0.09136353 0.05086465 0.09850405 0.00186824 0.02754474 0.00198279
 0.00255022 0.09921829 0.00553517 0.00198224 0.00236575 0.00156895
 0.06229819 0.03960112 0.00142352 0.09915903 0.01407207 0.00129649
 0.00262092 0.00163541 0.0021715  0.01725251 0.00157154 0.00121643
 0.00164494 0.00156398 0.02222017 0.00188018]",[[-6.343271 -2.       -0.43     -0.288   ]]
