U in s5,Po  in s5,In  in s5,Re  in s5,group,decisions,goals
1.5047392038809522,2.28022107082365,0.5757575757575758,0.06990000000000002,40,"[0.0998923  0.09974046 0.0999915  0.09981067 0.09996972 0.0999352
 0.0999626  0.09951269 0.09986897 0.09977204 0.09995516 0.09979701
 0.09206779 0.09993831 0.09990181 0.09988809 0.09976225 0.0997487
 0.09378964 0.1        0.09990485 0.0939818  0.0996575  0.09959172
 0.09940558 0.09999659 0.09998974 0.09996596 0.09985777 0.06253602
 0.0996261  0.05560292 0.09625588 0.09932506 0.09984042 0.08037096
 0.08717728 0.09983972 0.09992408 0.09991324 0.0988875  0.05703153
 0.09934287 0.08504044 0.09654441 0.03291162 0.09922962 0.09976171
 0.07970689 0.00886266 0.06765506 0.05261271 0.09729983 0.09956705
 0.09966718 0.09990027 0.04808556 0.09976156 0.03124082 0.02698871
 0.08755678 0.0999608  0.09158201 0.09386311 0.08285671 0.09967489
 0.07921184 0.07437253 0.02501211 0.00057549 0.09917896 0.09983206
 0.00669514 0.01869805 0.04874825 0.000559   0.09967486 0.07529279
 0.09954549 0.06915875 0.08869188 0.08956573 0.01233673 0.00077523
 0.09993398 0.09969086 0.00343956 0.05883484 0.00062913 0.09963664
 0.09953977 0.00049373 0.03531423 0.06158096 0.0008324  0.0997606
 0.00141073 0.0475354  0.09991003 0.06385436]",[[-14.9382882   14.44444444  -0.65        -1.83111111]]
0.0018586875788541475,0.05582843184242372,1.0,1.0000000000000007,41,"[0.00010259 0.0001     0.0001     0.00010409 0.0001081  0.0001007
 0.00010358 0.00011309 0.0001044  0.00011053 0.00011493 0.0001
 0.0001     0.00011119 0.00011333 0.0001     0.00011041 0.0001109
 0.00011318 0.00011342 0.00010541 0.00010477 0.00012203 0.0001
 0.0001     0.00012203 0.00010004 0.00011272 0.00010391 0.0001
 0.00012203 0.00010615 0.00010769 0.00012203 0.00010261 0.00011095
 0.00010196 0.00010567 0.00012103 0.0001     0.0001007  0.00011123
 0.00010132 0.00010555 0.0001     0.00012147 0.0001     0.00011103
 0.00011849 0.0001     0.0001217  0.00010586 0.0001     0.00011528
 0.00010788 0.0001146  0.00010921 0.0001     0.00012019 0.00011718
 0.0001     0.00011959 0.00010741 0.0001     0.00011101 0.0001
 0.0001     0.00010928 0.00011641 0.00011609 0.0001     0.0001026
 0.00010808 0.00010395 0.0001     0.0001     0.0001     0.0001
 0.00011686 0.0001     0.00010986 0.00010512 0.00010589 0.00010379
 0.0001     0.0001     0.00011046 0.00011095 0.0001     0.00010464
 0.00010573 0.0001     0.00011929 0.0001     0.00010326 0.00010698
 0.00010614 0.0001     0.00010159 0.0001    ]",[[-4.33727722  0.         -0.98333333 -3.76      ]]
1.034977435728261,2.232416303687396,0.5252525252525253,0.07939999999999996,42,"[0.09809925 0.0973876  0.09881209 0.09803034 0.0963315  0.02218102
 0.09774732 0.09733075 0.09656339 0.09612708 0.09688874 0.09674989
 0.09723885 0.09840134 0.09712195 0.09816891 0.04706324 0.00309271
 0.09684123 0.09635657 0.02399702 0.09555471 0.09760408 0.09840118
 0.09592397 0.01398424 0.09577199 0.09740761 0.09610743 0.00252515
 0.098275   0.04045468 0.09864801 0.00213013 0.09803747 0.0220648
 0.09701208 0.01067883 0.09752237 0.03778827 0.00215737 0.09769039
 0.02889371 0.01740033 0.03939013 0.09779663 0.09579716 0.00128098
 0.0041272  0.02796404 0.05047539 0.05863904 0.09762356 0.0036046
 0.00314305 0.03869238 0.03327924 0.00235152 0.00274315 0.00069823
 0.00164789 0.00254743 0.00276642 0.07672167 0.0041817  0.0150966
 0.00119158 0.00109694 0.02642343 0.00324324 0.0037836  0.00164307
 0.00755864 0.09339093 0.03850338 0.00242497 0.00312292 0.00200077
 0.00258429 0.02245624 0.02669948 0.00191588 0.0028871  0.0564431
 0.00190564 0.00269634 0.0028002  0.09723224 0.02326278 0.00314111
 0.00426658 0.00299392 0.0022513  0.01852852 0.04377286 0.00133398
 0.00265513 0.00234218 0.00350781 0.00278489]",[[-11.08337512   8.88888889  -0.71666667  -2.10666667]]
0.0017660854638280304,0.055567907179523965,1.0,1.0000000000000007,43,"[0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.00013578 0.00010826
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.00012955 0.0001     0.0001     0.0001     0.0001
 0.0001     0.00011767 0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.00011016 0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.00010286 0.0001     0.0001
 0.0001     0.0001     0.0001253  0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.00012685 0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001     0.0001     0.0001
 0.0001     0.0001     0.0001     0.0001    ]",[[-0.48236414  3.33333333 -0.45       -2.65777778]]
1.3766583592436439,2.2809393031044896,0.5757575757575758,0.07,44,"[0.09982698 0.09969643 0.09972261 0.09947768 0.09973703 0.09982528
 0.09989343 0.09935108 0.09953122 0.09949106 0.0997887  0.09936779
 0.09970181 0.0997863  0.09981622 0.09939682 0.09920371 0.09944354
 0.09948113 0.09991063 0.09920715 0.09977206 0.09969826 0.09974845
 0.0997618  0.09954841 0.09958596 0.09949113 0.09934418 0.09930848
 0.09951571 0.06828463 0.09943975 0.08838149 0.04816116 0.09939037
 0.09972452 0.09955055 0.09950216 0.09981242 0.02746934 0.09921892
 0.04349813 0.05103387 0.04067389 0.00136747 0.00162362 0.04339029
 0.07221126 0.04428593 0.01157966 0.09967974 0.01557581 0.07437499
 0.08055886 0.09918459 0.09984445 0.09941772 0.03235321 0.09939934
 0.05598908 0.00153307 0.00544167 0.03862177 0.02741691 0.04206563
 0.09958753 0.06552767 0.09959246 0.0007236  0.06762317 0.02524707
 0.04750921 0.0463375  0.04647152 0.00104083 0.00814934 0.09959136
 0.08686772 0.06170857 0.03044861 0.06088016 0.08343655 0.0707914
 0.05003264 0.00063674 0.02940714 0.00122762 0.00153328 0.00139455
 0.00127193 0.0006656  0.09913469 0.00059816 0.04490486 0.03872425
 0.00212464 0.00108556 0.00089495 0.03808294]",[[-15.90201648   1.11111111  -0.85        -4.03555556]]
1.3361988287140005,2.275968210579255,0.5454545454545454,0.0699,45,"[0.09975288 0.09989019 0.09997089 0.09971299 0.09973809 0.09990785
 0.09988226 0.09990212 0.09986353 0.09978992 0.09988177 0.09986162
 0.09973679 0.09971024 0.09977555 0.09963361 0.09972869 0.09988149
 0.09947339 0.09962889 0.09982398 0.09978335 0.09972491 0.09976904
 0.08909687 0.07489429 0.09986834 0.09967812 0.09948638 0.07904502
 0.09987941 0.09971585 0.09974352 0.09976777 0.09754513 0.03885873
 0.08035867 0.09944235 0.05309523 0.09975023 0.07325444 0.00343723
 0.06631752 0.04677249 0.03498673 0.02920036 0.07964137 0.09975148
 0.09957742 0.00027007 0.03606476 0.0497891  0.01399241 0.09978365
 0.09977191 0.00558434 0.06842522 0.0680944  0.06146382 0.00065207
 0.07738165 0.03587229 0.09535264 0.06034913 0.02070367 0.09945486
 0.01326761 0.06814007 0.04059122 0.00037482 0.01630865 0.08056627
 0.01323099 0.05102139 0.03989847 0.07236066 0.04154637 0.00028079
 0.00052916 0.01409287 0.00062348 0.04095205 0.0008699  0.05021315
 0.07762092 0.00020008 0.0944665  0.00040871 0.00379954 0.01946069
 0.02185786 0.00265731 0.0005326  0.00028866 0.00064733 0.00032174
 0.02228777 0.0020871  0.00057188 0.07110344]",[[-8.19219031  5.55555556 -0.68333333 -3.20888889]]
1.5115804534399024,2.2769897892189994,0.5454545454545454,0.07,46,"[0.09980584 0.09979289 0.09959054 0.09961355 0.09968953 0.09981225
 0.09983699 0.0996847  0.09985829 0.09970339 0.09988383 0.09979835
 0.09920498 0.09988221 0.09985793 0.0998631  0.09971277 0.09972145
 0.06358638 0.09909822 0.09956227 0.09679944 0.09929721 0.09935573
 0.08280122 0.09961542 0.09966962 0.09966532 0.0991944  0.09963887
 0.07729424 0.09910364 0.09946653 0.09960896 0.09929779 0.09905592
 0.05020077 0.0993846  0.09832112 0.0996634  0.09949259 0.09959958
 0.09939959 0.03927999 0.0996594  0.0581405  0.09972101 0.09917489
 0.09937392 0.04326566 0.09932896 0.0992874  0.001927   0.09954643
 0.0994738  0.09955383 0.094236   0.05810932 0.062674   0.03553918
 0.06875867 0.05810471 0.0920905  0.08949898 0.09940317 0.08369583
 0.00204033 0.01750491 0.09174404 0.02383016 0.00168754 0.09942022
 0.09962368 0.04903824 0.09779171 0.01368546 0.09914557 0.07026497
 0.00126292 0.05635612 0.07658206 0.08515891 0.05645723 0.06705927
 0.0824224  0.00138469 0.03294408 0.0044271  0.09968326 0.00413767
 0.09959128 0.09482943 0.00180734 0.09969647 0.06696789 0.02410117
 0.06210051 0.01754129 0.09898903 0.0997148 ]",[[-13.97455993   2.22222222  -0.41666667  -0.17777778]]
0.001911429133797491,0.05555440444080156,1.0,1.0000000000000007,47,"[0.00010619 0.0001     0.0001161  0.00012652 0.0001     0.00010546
 0.00010669 0.00010627 0.00011695 0.0001     0.00012652 0.00010919
 0.00011024 0.00010129 0.0001     0.00011572 0.00012553 0.00011228
 0.0001018  0.00011941 0.00010143 0.00010172 0.00010378 0.00012652
 0.00012652 0.00010256 0.00012652 0.00012652 0.00010891 0.0001
 0.00010843 0.0001054  0.00010835 0.0001     0.00012044 0.0001
 0.00010383 0.00011576 0.0001     0.00010254 0.00011259 0.00011633
 0.00011263 0.00010658 0.00011226 0.00012577 0.0001     0.00012621
 0.00012652 0.0001     0.00012652 0.0001     0.00011576 0.00011825
 0.00010169 0.0001     0.00012185 0.00012114 0.0001     0.00011078
 0.00011709 0.00010505 0.0001     0.0001     0.00012318 0.00011188
 0.00010811 0.0001     0.00011908 0.0001     0.0001     0.00010341
 0.0001     0.00012652 0.0001     0.00012122 0.00010749 0.0001
 0.00011838 0.0001     0.00010986 0.00010166 0.00011533 0.00010556
 0.00011295 0.00010062 0.00011293 0.00012652 0.0001095  0.00011255
 0.0001     0.00010362 0.00011058 0.00012312 0.00010658 0.00010833
 0.0001     0.00010192 0.00011573 0.0001    ]",[[-2.40982068 11.11111111 -0.88333333 -3.48444444]]
1.7220482758550066,2.2839033837939224,0.9595959595959596,0.07,48,"[0.09988766 0.1        0.09999431 0.1        0.09994376 0.09999825
 0.0999175  0.1        0.09989959 0.1        0.09992957 0.09997684
 0.09999681 0.09995583 0.09997374 0.1        0.09997374 0.09995583
 0.09992347 0.1        0.0999229  0.09992888 0.1        0.09995583
 0.1        0.09989959 0.1        0.09994376 0.09997546 0.09989959
 0.09994376 0.1        0.1        0.09991488 0.09998955 0.1
 0.09994376 0.09996538 0.09995583 0.1        0.1        0.09998958
 0.0999175  0.09997374 0.09988905 0.1        0.09994376 0.09992336
 0.09992975 0.1        0.1        0.09997538 0.09994376 0.09997286
 0.09991639 0.1        0.1        0.09991515 0.09998252 0.09999966
 0.09994376 0.1        0.09999095 0.09990273 0.09994376 0.0999668
 0.09997374 0.09999363 0.1        0.09989959 0.09990687 0.09994376
 0.09988773 0.0999175  0.09996952 0.09991974 0.09995961 0.1
 0.09997374 0.09989157 0.0999175  0.09995583 0.09998193 0.03355241
 0.09989959 0.09999077 0.0999146  0.09989356 0.09987319 0.09997905
 0.09997374 0.0999175  0.00015624 0.09993151 0.09995583 0.09988557
 0.1        0.1        0.08466426 0.09999318]",[[-9.15591858 -3.33333333 -0.51666667 -0.72888889]]
1.4130732856077175,2.2768433454805224,0.5454545454545454,0.07,49,"[0.09973245 0.0999992  0.1        0.09964031 0.09944952 0.09995065
 0.09955752 0.099831   0.09962129 0.09968007 0.09939188 0.09942578
 0.081807   0.08286573 0.09971201 0.09984016 0.09988523 0.09955041
 0.09990097 0.09990145 0.0779361  0.0997948  0.09949574 0.0282041
 0.1        0.09953255 0.0994745  0.0997331  0.09959458 0.07012566
 0.09942667 0.09937322 0.09956566 0.07625446 0.09966463 0.09930889
 0.1        0.09949219 0.09981446 0.052901   0.00106039 0.00155887
 0.09992019 0.09996011 0.09963047 0.02140387 0.03407261 0.05972776
 0.09983708 0.09560627 0.09968127 0.01930911 0.0627538  0.09998605
 0.0808948  0.00492392 0.00832029 0.09980981 0.09976854 0.09904025
 0.07807045 0.09170845 0.09989934 0.00810556 0.0170757  0.08924136
 0.0991589  0.07608995 0.04597085 0.09936197 0.01588158 0.09646762
 0.03983582 0.00957847 0.00119418 0.07021504 0.06299907 0.06035514
 0.08579532 0.05024278 0.00863094 0.09930347 0.0908016  0.00119703
 0.08045499 0.01467045 0.00126253 0.01558449 0.09910628 0.06752966
 0.03922179 0.06626164 0.09814217 0.01380438 0.00126323 0.00143234
 0.09948152 0.00610256 0.00081404 0.00399381]",[[-10.11964685   6.66666667  -0.58333333  -4.86222222]]
